wagnum,ts_id,target
33175,2,25307.0
33176,1,96817.0
33177,1,49542.0
33177,2,79232.0
33178,2,84762.0
33179,1,80793.0
33180,3,9164.0
33181,1,132086.0
33183,1,50228.0
33184,1,190279.0
33185,1,58277.0
33186,2,28376.0
33187,1,78187.0
33188,3,28143.0
33189,1,130448.0
33190,1,152486.0
33191,1,77643.0
33192,1,115864.0
33194,2,120904.0
33196,2,36228.0
33198,1,79238.0
33198,2,34279.0
33199,1,150645.0
33200,1,178594.0
33202,1,158272.0
33203,2,7867.0
33204,1,84309.0
33205,1,209267.0
33206,1,172376.0
33208,1,64817.0
33209,1,63880.0
33210,1,151732.0
33212,5,54449.0
33213,1,12081.0
33214,2,94614.0
33215,1,62334.0
33216,1,21503.0
33216,2,33748.0
33217,1,41726.0
33218,1,25386.0
33219,2,30815.0
33221,1,56220.0
33223,1,49490.0
33224,1,114744.0
33225,1,77204.0
33227,2,81349.0
33228,2,112049.0
33229,2,49317.0
33230,2,82198.0
33232,1,52916.0
33233,3,11337.0
33234,1,141301.0
33235,1,40741.0
33235,2,30791.0
33236,1,151628.0
33237,1,52170.0
33238,2,36735.0
33238,4,32524.0
33240,1,38801.0
33241,1,39956.0
33242,1,121917.0
33242,2,23612.0
33243,2,94449.0
33243,3,65378.0
33244,1,32052.0
33245,3,18999.0
33246,2,74898.0
33247,1,40980.0
33247,2,22567.0
33248,1,118478.0
33249,3,14446.0
33249,4,26432.0
33250,1,7281.0
33251,2,35359.0
33251,3,12823.0
33252,2,33714.0
33254,1,21675.0
33254,2,81635.0
33255,3,63772.0
33256,1,24749.0
33256,2,86193.0
33257,2,57698.0
33258,2,7859.0
33259,1,23361.0
33259,2,35171.0
33260,1,12702.0
33261,1,2876.0
33261,2,48650.0
33262,1,8042.0
33262,2,51971.0
33263,1,47695.0
33263,3,42704.0
33264,1,95779.0
33265,1,26352.0
33266,1,10971.0
33267,1,93011.0
33268,2,52153.0
33269,2,84602.0
33270,1,37052.0
33270,2,41165.0
33271,2,16872.0
33273,1,4641.0
33274,1,37956.0
33275,1,52234.0
33276,1,37172.0
33277,3,53059.0
33277,4,9127.0
33278,1,40118.0
33279,1,3684.0
33280,3,18034.0
33282,1,24276.0
33283,2,124767.0
33285,3,19643.0
33286,1,94657.0
33287,3,118327.0
33288,1,8337.0
33289,2,59708.0
33291,1,49883.0
33292,2,116204.0
33294,1,37676.0
33294,2,67933.0
33295,2,49023.0
33296,1,47806.0
33296,2,51688.0
33297,3,7809.0
33298,1,48997.0
33298,2,33933.0
33299,1,60433.0
33300,4,34576.0
33302,1,19022.0
33302,2,64654.0
33303,2,121602.0
33304,1,50788.0
33304,2,31280.0
33305,1,69801.0
33305,3,29536.0
33306,3,43049.0
33307,1,28499.0
33308,1,89836.0
33308,2,64458.0
33309,2,28013.0
33310,2,57655.0
33311,1,9257.0
33311,2,62726.0
33313,1,59118.0
33314,3,27410.0
33315,2,117000.0
33316,1,56981.0
33317,2,35398.0
33318,1,28353.0
33319,2,69062.0
33320,1,179920.0
33321,1,56227.0
33322,1,106329.0
33323,2,31257.0
33324,2,54059.0
33325,1,42781.0
33326,2,95343.0
33327,1,47377.0
33327,2,47449.0
33328,1,26928.0
33328,2,81055.0
33329,3,19738.0
33330,3,54527.0
33331,1,7652.0
33332,2,54447.0
33333,2,32887.0
33334,1,145620.0
33335,2,119714.0
33336,1,152343.0
33339,1,17518.0
33339,2,83428.0
33340,1,114771.0
33341,3,54170.0
33342,1,60210.0
33343,1,28321.0
33344,2,20842.0
33344,3,40164.0
33346,1,74484.0
33349,2,115315.0
33350,2,121920.0
33352,2,16352.0
33353,2,71006.0
33354,2,3963.0
33355,1,232165.0
33356,1,30979.0
33357,1,22102.0
33358,3,18156.0
33360,2,27270.0
33361,1,38233.0
33362,1,3143.0
33362,2,126779.0
33364,2,31121.0
33365,1,46407.0
33366,1,84746.0
33367,1,130511.0
33368,1,11664.0
33368,2,103206.0
33369,2,51601.0
33370,2,31740.0
33371,2,36699.0
33371,3,41168.0
33372,4,23504.0
33373,2,18417.0
33375,1,31037.0
33376,2,16801.0
33377,2,11798.0
33379,2,21989.0
33380,1,107381.0
33381,1,27395.0
33382,1,48745.0
33383,1,35880.0
33384,2,54945.0
33385,4,11846.0
33386,3,35738.0
33387,1,10855.0
33388,1,45233.0
33390,1,48717.0
33392,1,43486.0
33393,1,44932.0
33393,2,61756.0
33394,1,75900.0
33395,1,63337.0
33396,1,54287.0
33398,1,46836.0
33399,2,17083.0
33400,1,42246.0
33400,2,6285.0
33402,1,78185.0
33403,1,61647.0
33404,1,64127.0
33408,1,82939.0
33409,1,76351.0
33412,2,36193.0
33413,1,87519.0
33415,2,28195.0
33416,1,112730.0
33417,2,14812.0
33418,2,13203.0
33420,1,72107.0
33421,1,76549.0
33422,1,19162.0
33425,1,13947.0
33427,3,38011.0
33428,2,13702.0
33429,1,116676.0
33431,1,65560.0
33432,1,47579.0
33433,1,11263.0
33433,2,24680.0
33435,2,42834.0
33436,2,38456.0
33437,1,69953.0
33439,2,25390.0
33440,1,98064.0
33441,2,71324.0
33443,1,97213.0
33444,1,206807.0
33445,1,129275.0
33447,1,72609.0
33447,2,54842.0
33448,2,14304.0
33449,1,169890.0
33450,1,99082.0
33451,1,61875.0
33451,2,21542.0
33453,1,140637.0
33454,1,146804.0
33456,3,10112.0
33457,1,182466.0
33459,1,160064.0
33460,2,39089.0
33461,1,143133.0
33462,1,186640.0
33466,1,132993.0
33468,1,146414.0
33469,2,79666.0
33470,1,106848.0
33472,1,42666.0
33475,1,114943.0
33476,1,64965.0
33477,1,130103.0
33478,3,22639.0
33481,3,56400.0
33482,1,50752.0
33483,1,120182.0
33484,1,90789.0
33485,1,84510.0
33486,1,70779.0
33488,2,16770.0
33489,1,39694.0
33489,2,28359.0
33490,1,69155.0
33491,1,52316.0
33492,2,3015.0
33494,1,107131.0
33496,1,47555.0
33497,1,7034.0
33499,1,20523.0
33500,1,91141.0
33501,2,8260.0
33502,1,79103.0
33504,1,15928.0
33506,2,65531.0
33507,1,9618.0
33508,1,77619.0
33509,1,79000.0
33509,2,6035.0
33510,1,105597.0
33511,1,84155.0
33512,1,149787.0
33513,2,38398.0
33515,1,97385.0
33516,2,75945.0
33517,2,4868.0
33518,1,46614.0
33519,1,54571.0
33521,2,38348.0
33522,1,209622.0
33523,1,63398.0
33523,2,56755.0
33526,1,52556.0
33528,2,136844.0
33529,1,95708.0
33530,1,85563.0
33531,1,90469.0
33532,1,150241.0
33533,2,41740.0
33536,1,91394.0
33537,1,77161.0
33538,1,213446.0
33539,1,169573.0
33541,1,69841.0
33542,1,176679.0
33543,1,114317.0
33544,1,65811.0
33545,1,71510.0
33545,2,20638.0
33546,2,2959.0
33548,1,77666.0
33549,1,103162.0
33550,1,36632.0
33551,1,55278.0
33552,1,185768.0
33553,1,4584.0
33554,1,47788.0
33556,2,37500.0
33557,1,76050.0
33558,1,103183.0
33561,1,110434.0
33562,2,16780.0
33563,1,64534.0
33564,1,17274.0
33565,2,4390.0
33566,1,62133.0
33567,1,73981.0
33569,1,49281.0
33570,1,81237.0
33571,1,81721.0
33572,2,70693.0
33575,1,106376.0
33576,1,159216.0
33577,1,99427.0
33578,1,197809.0
33580,1,104198.0
33581,1,62366.0
33581,2,32790.0
33582,2,24375.0
33583,1,96634.0
33584,1,62990.0
33584,2,114132.0
33586,1,125861.0
33587,1,51530.0
33589,2,6823.0
33590,2,21068.0
33591,1,27700.0
33592,2,45793.0
33593,2,43907.0
33594,2,1985.0
33595,2,27517.0
33596,1,44758.0
33596,2,60782.0
33597,1,118161.0
33599,1,75783.0
33601,1,76288.0
33601,2,29289.0
33603,1,129261.0
33604,1,89439.0
33607,1,93387.0
33608,1,66538.0
33609,2,34729.0
33610,2,54862.0
33611,1,159337.0
33612,1,59045.0
33613,1,79865.0
33615,1,52068.0
33616,2,116227.0
33617,1,110215.0
33618,1,129764.0
33619,1,100052.0
33620,1,22085.0
33623,1,104975.0
33624,1,28285.0
33624,2,12416.0
33626,2,60822.0
33627,1,38672.0
33629,2,41196.0
33630,1,70053.0
33630,2,60106.0
33632,1,72143.0
33633,2,5559.0
33634,3,3448.0
33635,1,63087.0
33636,2,38213.0
33637,2,16809.0
33641,1,76765.0
33642,1,98712.0
33643,1,114577.0
33645,1,50648.0
33646,1,104785.0
33647,2,4002.0
33648,1,80451.0
33650,1,48002.0
33651,1,47671.0
33652,1,45650.0
33653,1,90562.0
33656,1,27842.0
33656,2,19890.0
33657,1,24297.0
33657,2,30816.0
33658,1,128027.0
33660,1,9841.0
33660,2,30360.0
33661,2,159672.0
33662,1,146618.0
33663,1,11278.0
33664,2,18192.0
33665,1,36112.0
33666,3,17356.0
33667,1,8681.0
33668,3,14915.0
33669,1,53447.0
33671,1,55751.0
33672,2,82128.0
33673,1,67579.0
33675,1,71016.0
33676,1,98010.0
33677,2,40257.0
33678,1,65646.0
33679,2,95455.0
33681,1,31628.0
33682,1,163665.0
33683,1,56679.0
33684,1,63143.0
33685,1,105360.0
33685,2,17552.0
33686,1,148925.0
33687,1,120442.0
33688,1,159618.0
33689,1,98161.0
33690,1,101080.0
33691,1,105784.0
33693,1,84403.0
33693,2,76287.0
33694,1,159895.0
33695,1,87280.0
33696,3,52030.0
33697,1,41909.0
33697,2,7615.0
33698,2,49967.0
33699,2,18269.0
33700,2,34470.0
33701,1,133780.0
33702,2,39059.0
33703,1,185336.0
33704,1,78984.0
33705,1,72232.0
33706,1,42759.0
33708,1,92912.0
33709,1,82981.0
33710,1,143480.0
33712,1,163504.0
33713,1,95385.0
33714,1,96696.0
33715,1,79567.0
33716,1,63606.0
33717,1,210719.0
33718,1,108507.0
33718,2,12418.0
33721,1,102223.0
33722,1,106252.0
33724,1,160390.0
33725,1,162868.0
33726,1,31817.0
33727,1,49163.0
33728,4,62188.0
33729,5,37458.0
33731,3,54459.0
33732,1,149722.0
33733,1,218115.0
33734,1,46285.0
33735,3,44442.0
33736,1,176170.0
33737,1,144709.0
33738,1,58143.0
33738,2,53518.0
33739,2,125629.0
33740,1,140972.0
33741,2,20446.0
33742,1,135822.0
33743,2,66562.0
33744,1,171525.0
33745,1,225412.0
33746,4,65313.0
33747,1,36785.0
33748,2,73928.0
33749,4,7950.0
33751,1,170494.0
33752,2,100173.0
33753,1,177744.0
33754,3,48840.0
33754,4,13020.0
33755,2,11469.0
33756,1,121388.0
33757,1,68215.0
33758,1,193324.0
33759,2,34870.0
33760,2,77552.0
33761,2,11846.0
33762,2,145112.0
33763,1,167621.0
33764,1,72400.0
33765,1,193636.0
33766,1,157923.0
33767,1,167454.0
33768,1,113778.0
33769,5,53546.0
33770,1,140563.0
33773,1,141361.0
33774,1,96858.0
33777,1,149176.0
33778,1,120460.0
33779,1,159779.0
33781,6,5692.0
33782,4,18978.0
33783,1,71545.0
33784,1,137394.0
33785,1,119408.0
33786,1,144565.0
33787,2,4311.0
33788,1,75463.0
33788,2,66293.0
33789,1,170420.0
33792,2,65050.0
33793,1,55454.0
33794,2,10618.0
33795,1,143458.0
33796,1,122992.0
33797,1,113087.0
33798,1,136689.0
33799,1,75982.0
33800,1,89730.0
33802,2,47166.0
33803,1,122767.0
33804,1,132569.0
33806,1,141847.0
33807,1,58858.0
33807,2,70335.0
33808,1,48853.0
33809,1,63341.0
33810,1,79281.0
33811,2,103371.0
33812,1,85139.0
33812,2,10481.0
33813,2,20298.0
33815,1,71997.0
33817,1,47394.0
33817,2,118006.0
33818,1,136315.0
33819,3,9746.0
33820,1,167803.0
33821,2,9973.0
33822,1,169584.0
33823,1,45154.0
33825,1,100157.0
33826,1,160826.0
33829,1,83499.0
33829,2,65968.0
33830,3,43583.0
33831,2,47351.0
33832,1,187743.0
33833,1,102295.0
33833,2,12532.0
33834,2,96310.0
33835,1,168343.0
33838,1,59157.0
33839,2,104221.0
33841,3,34875.0
33841,4,9646.0
33842,5,24438.0
33843,1,9117.0
33844,3,57219.0
33845,3,13569.0
33846,3,14435.0
33848,1,41504.0
33848,3,63447.0
33849,1,17350.0
33851,2,4792.0
33852,1,3041.0
33853,3,20446.0
33855,3,9347.0
33856,3,9852.0
33858,1,12756.0
33859,3,31437.0
33860,3,41304.0
33862,1,7692.0
33863,1,47030.0
33866,2,17521.0
33867,1,18437.0
33868,1,5168.0
33869,4,18022.0
33870,4,11042.0
33871,4,11337.0
33872,3,24541.0
33874,4,21826.0
33875,1,12792.0
33876,2,35157.0
33877,1,4914.0
33879,2,5825.0
33880,3,30496.0
33881,1,13578.0
33882,2,69456.0
33883,3,40145.0
33884,2,36476.0
33885,4,3969.0
33886,2,29893.0
33887,1,15140.0
33889,3,6441.0
33890,1,7172.0
33891,3,29110.0
33895,4,19201.0
33896,1,11770.0
33897,3,9047.0
33898,1,14266.0
33899,2,23222.0
33900,1,40555.0
33901,1,23275.0
33902,3,52362.0
33903,2,23040.0
33904,2,4769.0
33905,4,79631.0
33907,1,25981.0
33908,3,13278.0
33909,1,21639.0
33911,1,37297.0
33912,2,11301.0
33914,3,8383.0
33915,5,42715.0
33916,2,16650.0
33918,1,7791.0
33919,2,23134.0
33920,4,22898.0
33922,1,28901.0
33923,1,16717.0
33925,1,15461.0
33926,3,6324.0
33927,2,1588.0
33928,3,14380.0
33930,2,31221.0
33931,3,20907.0
33932,1,6726.0
33933,2,27694.0
33934,1,7846.0
33935,1,22658.0
33935,3,66533.0
33937,4,7729.0
33938,2,18402.0
33939,4,34816.0
33940,2,6656.0
33940,4,35328.0
33941,4,27656.0
33942,1,32619.0
33943,1,26217.0
33944,1,13105.0
33944,2,37482.0
33945,2,23967.0
33946,1,31429.0
33947,1,56735.0
33948,1,26270.0
33949,1,9546.0
33950,1,13317.0
33951,1,34551.0
33952,2,29700.0
33954,1,9378.0
33955,1,2634.0
33956,1,20739.0
33957,1,8691.0
33958,1,21782.0
33959,1,35561.0
33960,1,39643.0
33961,1,41701.0
33962,1,5493.0
33963,1,23533.0
33964,1,56716.0
33966,1,76487.0
33967,3,26396.0
33968,1,40759.0
33969,1,22993.0
33971,1,50837.0
33972,1,23477.0
33975,2,13516.0
33976,2,45212.0
33977,3,36839.0
33979,1,33005.0
33979,2,50889.0
33981,1,83630.0
33982,3,47778.0
33983,1,9599.0
33983,4,32697.0
33984,4,10536.0
33985,1,17080.0
33986,2,15899.0
33987,1,56092.0
33988,1,89511.0
33989,2,10095.0
33990,3,69684.0
33992,1,61258.0
33995,1,42333.0
33995,2,28288.0
33997,1,47270.0
33998,1,16933.0
33999,2,5280.0
34000,1,36472.0
34003,1,56751.0
34005,1,70913.0
34005,2,81604.0
34007,2,46668.0
34008,3,20052.0
34009,1,34801.0
34009,3,29791.0
34010,4,40486.0
34011,1,9938.0
34011,2,3675.0
34012,2,25788.0
34013,2,7487.0
34014,1,79080.0
34015,1,114584.0
34016,1,61890.0
34018,1,114640.0
34019,2,4581.0
34020,2,22677.0
34021,3,26522.0
34022,1,62072.0
34023,1,128486.0
34026,1,147219.0
34027,1,105806.0
34030,1,134329.0
34030,2,84654.0
34032,1,57170.0
34032,2,86216.0
34033,1,45247.0
34034,1,48358.0
34039,1,71524.0
34040,2,85626.0
34042,1,76515.0
34044,1,62534.0
34044,3,27946.0
34045,1,51541.0
34047,1,99156.0
34048,1,165612.0
34049,1,66017.0
34049,2,30162.0
34050,1,131835.0
34051,2,155436.0
34052,1,143077.0
34053,1,89548.0
34054,1,133338.0
34055,1,113736.0
34056,1,111860.0
34057,1,161144.0
34058,1,50822.0
34058,2,4752.0
34059,1,48386.0
34059,2,32232.0
34061,1,56641.0
34061,2,75536.0
34063,1,80746.0
34064,1,60167.0
34065,1,134246.0
34066,1,113105.0
34067,1,209238.0
34068,1,58877.0
34069,1,125558.0
34070,2,51048.0
34071,1,183458.0
34072,1,191942.0
34074,1,133825.0
34075,1,171037.0
34076,1,95452.0
34077,1,178794.0
34078,1,167497.0
34079,1,137579.0
34080,1,66683.0
34083,1,74610.0
34084,1,133590.0
34086,1,163894.0
34087,2,32956.0
34088,1,139456.0
34089,1,151431.0
34090,1,161003.0
34091,1,97076.0
34092,1,77692.0
34095,1,157621.0
34097,1,104502.0
34098,1,106478.0
34099,1,199480.0
34100,2,1506.0
34101,1,127257.0
34106,2,66523.0
34108,1,83539.0
34108,2,45823.0
34109,1,143253.0
34110,1,58636.0
34111,1,31714.0
34111,2,95147.0
34113,1,55560.0
34114,2,13495.0
34114,3,9055.0
34115,2,100430.0
34117,1,95172.0
34118,1,75941.0
34119,1,80425.0
34120,1,144783.0
34122,1,79989.0
34124,2,36082.0
34125,1,147241.0
34126,1,126065.0
34126,2,30891.0
34128,1,131997.0
34129,1,42999.0
34129,2,33548.0
34130,1,143169.0
34130,2,13970.0
34131,1,70650.0
34131,2,57674.0
34132,1,68777.0
34133,1,115756.0
34133,2,18532.0
34134,1,61549.0
34135,1,93898.0
34135,2,40329.0
34136,3,34082.0
34138,1,60499.0
34138,2,26970.0
34139,1,83730.0
34141,1,113054.0
34142,1,132456.0
34143,1,94552.0
34145,1,159810.0
34147,1,61843.0
34148,2,76537.0
34150,1,163423.0
34152,1,149423.0
34154,1,146645.0
34156,1,208075.0
34157,3,15706.0
34158,1,83028.0
34159,1,49633.0
34161,1,84420.0
34162,1,52441.0
34163,3,64000.0
34164,2,48759.0
34166,1,193614.0
34167,1,76278.0
34168,1,56441.0
34172,2,68961.0
34173,2,82336.0
34174,1,74924.0
34176,2,39089.0
34177,3,65675.0
34178,1,82459.0
34179,1,60277.0
34180,2,117355.0
34181,1,110450.0
34182,1,58294.0
34183,1,89417.0
34185,3,22789.0
34187,1,173747.0
34188,1,161143.0
34189,1,99182.0
34190,2,51982.0
34191,1,94437.0
34191,2,25793.0
34192,1,170158.0
34193,1,169239.0
34194,1,137334.0
34196,1,104582.0
34197,1,154591.0
34198,1,109824.0
34199,1,111833.0
34202,1,120717.0
34204,1,200302.0
34206,3,34317.0
34207,1,166862.0
34209,2,8501.0
34210,1,117800.0
34211,1,259847.0
34212,1,123759.0
34213,1,125972.0
34214,1,129839.0
34214,2,40407.0
34215,1,162416.0
34216,1,190116.0
34217,1,185541.0
34218,1,147325.0
34219,1,184117.0
34220,1,64483.0
34222,1,147266.0
34223,1,66953.0
34225,1,47939.0
34226,1,163342.0
34228,1,165084.0
34229,1,124098.0
34230,2,18577.0
34231,1,211624.0
34232,1,94755.0
34233,1,204194.0
34234,2,12182.0
34235,1,77033.0
34235,2,32598.0
34236,1,201051.0
34237,1,165264.0
34238,1,92533.0
34239,2,22853.0
34240,1,87582.0
34241,1,174529.0
34243,1,38133.0
34243,2,58595.0
34244,1,85729.0
34248,1,57005.0
34249,1,133512.0
34249,2,30910.0
34250,1,38941.0
34251,2,62625.0
34251,3,80805.0
34252,1,101760.0
34255,1,57261.0
34256,1,128163.0
34260,1,143646.0
34260,2,28609.0
34261,1,123648.0
34264,1,38836.0
34265,1,42710.0
34265,2,108966.0
34267,1,72176.0
34268,1,170711.0
34269,1,98319.0
34271,1,53969.0
34272,1,68857.0
34274,1,49391.0
34275,1,80522.0
34275,2,37900.0
34276,2,56357.0
34277,1,94726.0
34278,2,49346.0
34279,2,37461.0
34280,2,6546.0
34281,1,130156.0
34283,1,58172.0
34283,2,60331.0
34284,1,113346.0
34285,1,145177.0
34286,1,136841.0
34287,1,149822.0
34288,1,82519.0
34289,2,73581.0
34290,2,57946.0
34292,1,131683.0
34293,1,101326.0
34294,1,153709.0
34295,1,132686.0
34295,2,58323.0
34296,1,203226.0
34298,1,12386.0
34299,1,63149.0
34301,1,110126.0
34302,1,200824.0
34304,2,53867.0
34305,1,122836.0
34306,1,58719.0
34307,1,134794.0
34307,2,10653.0
34308,1,107955.0
34308,2,55198.0
34309,2,75867.0
34310,1,133604.0
34311,2,40222.0
34313,2,30075.0
34313,3,80900.0
34314,1,143747.0
34315,1,86237.0
34315,2,66184.0
34316,1,125780.0
34317,1,179310.0
34319,1,112969.0
34320,1,146706.0
34323,1,170518.0
34324,1,188256.0
34325,1,105844.0
34326,1,133962.0
34328,1,13233.0
34328,3,14224.0
34329,1,56655.0
34330,1,89393.0
34331,1,85013.0
34333,1,151937.0
34334,2,59912.0
34335,1,132272.0
34336,1,146596.0
34336,2,17522.0
34339,1,114527.0
34340,1,92485.0
34341,1,72631.0
34343,1,155464.0
34345,1,36734.0
34346,1,106487.0
34346,2,21451.0
34347,1,48523.0
34347,2,83071.0
34348,1,152885.0
34349,1,83811.0
34351,1,34006.0
34351,3,27484.0
34352,1,114083.0
34353,1,72429.0
34353,2,12530.0
34356,1,51790.0
34356,2,28605.0
34358,2,38511.0
34360,3,36462.0
34362,1,135118.0
34363,1,62660.0
34364,1,66346.0
34365,1,96384.0
34367,2,53194.0
34368,1,80049.0
34369,1,66628.0
34370,1,158366.0
34371,1,23280.0
34373,2,70738.0
34374,1,32479.0
34375,1,36874.0
34376,1,82646.0
34378,2,104688.0
34379,1,136736.0
34380,1,139708.0
34381,1,67271.0
34381,2,44379.0
34382,1,164597.0
34384,1,38462.0
34384,2,22666.0
34385,1,36021.0
34386,1,159262.0
34387,1,143575.0
34388,1,111776.0
34389,2,34916.0
34391,2,58475.0
34393,1,10477.0
34393,3,46905.0
34394,2,15128.0
34395,2,67574.0
34396,1,191127.0
34397,1,94378.0
34398,1,34924.0
34399,2,44835.0
34400,1,94297.0
34401,1,113679.0
34401,3,10842.0
34402,1,7408.0
34402,2,105162.0
34403,1,62941.0
34404,1,8073.0
34406,1,127112.0
34407,1,31958.0
34409,2,29832.0
34410,1,114226.0
34412,1,21667.0
34412,2,66774.0
34413,2,25611.0
34413,3,65116.0
34415,1,73987.0
34415,2,45510.0
34416,3,71589.0
34417,2,69374.0
34417,3,30631.0
34418,1,35696.0
34419,1,100944.0
34420,1,203585.0
34421,1,73427.0
34422,1,8976.0
34422,2,53146.0
34423,1,88024.0
34425,2,59310.0
34425,3,37653.0
34426,1,139335.0
34427,1,56195.0
34427,2,84533.0
34428,1,45506.0
34428,2,82457.0
34430,1,66886.0
34431,1,57190.0
34431,2,50270.0
34432,1,147837.0
34433,1,52963.0
34434,2,109470.0
34435,1,83094.0
34435,2,20362.0
34436,1,74021.0
34437,1,45350.0
34437,2,52188.0
34438,2,109709.0
34440,2,21414.0
34440,3,30452.0
34442,1,26791.0
34442,3,52713.0
34444,2,55950.0
34445,1,8383.0
34446,2,47861.0
34447,1,54635.0
34449,2,54471.0
34450,3,15330.0
34451,1,33188.0
34452,1,28391.0
34452,2,131414.0
34454,1,198808.0
34457,1,57134.0
34458,2,62903.0
34459,2,109830.0
34460,1,63183.0
34460,3,29985.0
34461,1,244535.0
34464,2,7391.0
34465,2,55257.0
34466,1,103338.0
34467,1,88161.0
34467,2,82280.0
34468,2,59300.0
34470,2,55145.0
34473,1,41213.0
34474,1,53812.0
34476,2,125173.0
34477,1,199353.0
34478,1,194953.0
34479,3,103256.0
34481,2,12423.0
34482,2,78233.0
34483,1,17137.0
34483,2,53129.0
34484,1,4765.0
34484,2,100426.0
34485,1,4415.0
34485,2,7063.0
34486,1,35859.0
34487,1,106221.0
34487,2,31852.0
34488,2,137898.0
34489,1,21843.0
34490,1,13065.0
34491,1,37330.0
34493,3,55657.0
34494,1,43050.0
34495,1,37934.0
34495,2,40332.0
34496,2,72718.0
34497,1,9289.0
34498,1,42904.0
34499,1,50149.0
34500,2,13119.0
34500,5,68060.0
34501,1,114777.0
34502,1,37961.0
34503,4,36468.0
34505,1,32793.0
34506,2,83345.0
34506,3,38295.0
34507,1,20448.0
34507,2,26819.0
34508,2,24923.0
34509,1,33975.0
34510,1,60525.0
34511,3,17147.0
34512,2,21473.0
34514,1,61274.0
34515,2,112264.0
34516,2,24048.0
34517,1,17052.0
34517,2,56308.0
34518,1,29152.0
34518,2,28471.0
34520,1,48782.0
34521,1,72006.0
34522,2,31337.0
34524,3,68275.0
34526,2,75881.0
34527,2,75451.0
34528,1,53993.0
34528,2,100845.0
34531,1,111709.0
34532,1,137208.0
34533,1,33588.0
34535,1,23679.0
34535,2,37676.0
34536,2,83352.0
34537,1,153518.0
34540,1,35839.0
34541,1,5439.0
34541,2,9797.0
34542,1,17941.0
34542,3,68525.0
34543,1,52137.0
34544,2,12628.0
34545,2,10735.0
34546,2,40999.0
34547,1,114018.0
34548,2,49608.0
34549,2,21848.0
34550,1,17761.0
34551,2,73483.0
34552,1,40505.0
34553,2,63028.0
34553,4,33243.0
34554,1,101657.0
34555,2,51424.0
34556,1,64705.0
34556,2,69726.0
34557,3,15089.0
34558,1,58855.0
34558,2,30827.0
34560,3,60275.0
34561,1,147072.0
34562,3,26374.0
34563,1,162300.0
34564,1,89814.0
34565,1,21805.0
34565,3,26476.0
34566,1,172222.0
34568,1,151798.0
34569,1,49647.0
34570,2,126983.0
34572,1,85549.0
34573,2,24035.0
34574,2,54951.0
34575,2,11594.0
34575,3,120392.0
34577,1,176061.0
34579,1,36052.0
34580,1,50188.0
34580,2,66516.0
34581,1,203797.0
34582,1,6434.0
34583,1,24247.0
34583,2,49576.0
34584,2,97436.0
34585,1,32323.0
34585,3,47354.0
34586,2,161832.0
34587,1,98897.0
34588,2,37607.0
34588,3,28970.0
34591,1,18391.0
34591,2,15718.0
34592,1,34848.0
34592,2,75417.0
34593,1,187241.0
34594,1,9441.0
34595,2,160828.0
34596,1,45422.0
34597,2,20230.0
34598,2,118326.0
34600,1,108314.0
34601,2,54260.0
34602,1,43363.0
34603,1,32255.0
34604,1,94353.0
34605,1,81066.0
34606,3,100470.0
34608,1,33535.0
34608,2,33146.0
34609,1,46285.0
34609,2,50416.0
34611,1,128523.0
34612,1,36966.0
34613,1,54441.0
34613,2,65699.0
34614,1,55696.0
34615,1,86166.0
34616,2,68083.0
34617,1,88352.0
34619,2,120683.0
34620,1,30602.0
34621,1,73651.0
34622,1,20056.0
34623,1,45077.0
34624,1,51768.0
34626,1,79528.0
34627,2,33742.0
34628,1,44055.0
34628,2,80221.0
34630,1,64058.0
34631,1,42301.0
34631,2,67054.0
34632,1,145636.0
34633,1,30540.0
34634,1,17779.0
34635,1,68076.0
34636,1,26480.0
34637,1,43407.0
34638,1,15625.0
34638,2,96636.0
34640,2,96617.0
34641,2,120277.0
34642,1,182615.0
34643,1,35356.0
34644,1,60825.0
34645,1,125468.0
34646,1,49912.0
34647,3,21706.0
34648,1,44878.0
34651,1,8412.0
34651,2,109528.0
34652,1,39178.0
34652,2,75302.0
34653,1,34294.0
34653,3,21820.0
34654,1,128453.0
34655,1,164725.0
34656,1,142825.0
34657,2,90298.0
34658,1,46098.0
34661,2,41489.0
34662,2,56283.0
34663,2,43264.0
34664,1,27601.0
34664,2,42942.0
34665,3,25779.0
34667,1,166726.0
34668,1,59351.0
34669,1,12650.0
34670,2,16052.0
34671,1,77229.0
34672,1,14416.0
34672,2,80866.0
34674,1,23110.0
34676,1,59477.0
34678,1,75277.0
34679,1,8419.0
34680,1,24514.0
34681,1,44142.0
34682,1,73469.0
34683,1,60407.0
34683,2,83364.0
34684,1,118287.0
34685,2,49832.0
34687,1,167120.0
34688,1,145577.0
34689,1,166041.0
34690,1,158780.0
34693,1,158030.0
34695,2,18431.0
34698,1,86295.0
34699,1,38151.0
34700,1,6322.0
34701,1,75431.0
34701,2,21616.0
34702,2,76109.0
34703,3,24100.0
34705,1,56743.0
34705,2,43058.0
34706,2,80485.0
34707,1,50799.0
34708,1,48025.0
34708,2,9511.0
34709,1,106587.0
34711,2,91164.0
34712,1,27342.0
34715,1,4627.0
34716,1,108051.0
34717,1,55170.0
34718,1,35708.0
34718,2,45873.0
34718,3,18113.0
34721,1,17628.0
34721,2,118481.0
34722,1,68296.0
34723,2,143115.0
34724,1,41847.0
34727,1,31860.0
34727,2,36952.0
